product,course_id,course_title,order_created_date,country,total_invoice_amount,refund_invoice_amount
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-15,france,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-15,georgia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-15,germany,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-15,hungary,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-15,israel,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-15,italy,6,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-15,kazakhstan,12,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-15,latvia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-15,lithuania,4,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-15,moldova,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-15,netherlands,7,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-15,poland,5,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-15,portugal,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-15,romania,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-15,russia,148,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-15,thailand,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-15,türkiye,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-15,united arab emirates,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-15,united kingdom,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-15,united states,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-15,uzbekistan,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-16,bangladesh,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-16,belarus,9,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-16,canada,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-16,cyprus,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-16,egypt,5,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-16,finland,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-16,france,7,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-16,germany,4,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-16,greece,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-16,indonesia,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-16,israel,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-16,italy,5,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-16,kazakhstan,15,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-16,kyrgyzstan,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-16,latvia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-16,mongolia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-16,netherlands,9,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-16,poland,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-16,portugal,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-16,russia,200,3
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-16,south korea,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-16,spain,4,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-16,ukraine,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-16,united kingdom,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-16,united states,7,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-16,uzbekistan,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-17,armenia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-17,azerbaijan,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-17,belarus,5,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-17,canada,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-17,croatia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-17,cyprus,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-17,france,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-17,germany,9,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-17,hong kong,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-17,hungary,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-17,israel,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-17,italy,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-17,kazakhstan,5,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-17,kyrgyzstan,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-17,latvia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-17,lithuania,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-17,moldova,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-17,morocco,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-17,new zealand,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-17,russia,73,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-17,serbia,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-17,south korea,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-17,spain,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-17,sweden,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-17,türkiye,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-17,ukraine,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-17,united states,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-18,argentina,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-18,austria,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-18,belarus,4,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-18,canada,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-18,czechia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-18,estonia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-18,germany,7,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-18,italy,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-18,kazakhstan,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-18,latvia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-18,montenegro,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-18,netherlands,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-18,russia,34,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-18,south africa,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-18,spain,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-18,switzerland,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-18,türkiye,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-18,ukraine,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-18,united kingdom,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-18,united states,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-19,belarus,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-19,canada,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-19,finland,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-19,france,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-19,germany,5,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-19,italy,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-19,kazakhstan,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-19,lithuania,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-19,russia,38,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-19,spain,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-19,united arab emirates,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-19,united states,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-20,belarus,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-20,canada,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-20,france,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-20,germany,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-20,italy,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-20,kazakhstan,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-20,netherlands,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-20,russia,29,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-20,ukraine,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-20,united kingdom,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-21,belarus,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-21,belgium,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-21,bulgaria,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-21,canada,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-21,egypt,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-21,finland,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-21,france,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-21,georgia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-21,germany,5,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-21,greece,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-21,ireland,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-21,israel,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-21,italy,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-21,kazakhstan,6,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-21,kyrgyzstan,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-21,latvia,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-21,romania,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-21,russia,70,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-21,spain,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-21,sweden,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-21,united arab emirates,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-21,united kingdom,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-21,united states,5,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-22,egypt,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-22,estonia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-22,france,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-22,germany,5,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-22,indonesia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-22,israel,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-22,italy,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-22,kazakhstan,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-22,latvia,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-22,lithuania,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-22,moldova,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-22,russia,39,1
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-22,spain,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-22,ukraine,4,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-22,united kingdom,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-22,united states,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-22,uzbekistan,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-23,australia,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-23,estonia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-23,france,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-23,germany,5,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-23,indonesia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-23,israel,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-23,italy,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-23,kazakhstan,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-23,portugal,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-23,russia,47,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-23,spain,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-23,switzerland,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-23,türkiye,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-23,ukraine,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-23,united states,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-24,australia,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-24,belarus,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-24,estonia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-24,france,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-24,germany,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-24,ireland,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-24,israel,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-24,italy,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-24,kazakhstan,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-24,netherlands,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-24,poland,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-24,russia,20,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-24,united kingdom,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-24,united states,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-25,armenia,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-25,belarus,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-25,belgium,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-25,bulgaria,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-25,germany,4,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-25,greece,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-25,israel,4,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-25,kazakhstan,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-25,latvia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-25,maldives,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-25,montenegro,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-25,russia,25,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-25,spain,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-25,switzerland,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-25,united arab emirates,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-25,united kingdom,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-25,united states,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-26,armenia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-26,belarus,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-26,canada,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-26,estonia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-26,france,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-26,germany,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-26,kazakhstan,4,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-26,latvia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-26,lithuania,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-26,netherlands,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-26,norway,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-26,poland,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-26,russia,27,0
